ka,lu-h,hdqhs,hdqhd,hdqss,hdqsd,hdqds,hdqdd,hdqdq
368.4206303878251,1.4308500633941197e-16,4.213939161976134e-17,4.229355996433849e-17,4.1321700645728024e-17,4.132169789646519e-17,4.132169789646519e-17,4.132169789646519e-17,4.132169789646519e-17
29723.89989024779,2.068036689691123e-16,4.200870431339371e-17,4.4484116920054184e-17,4.082063517860903e-17,4.082061620755743e-17,4.082061637779988e-17,4.082061620755743e-17,4.082061620755743e-17
1.2032494325996258e6,1.0,9.762987458630647e-17,9.019848945356046e-17,4.1275347945738695e-17,4.127319751402501e-17,4.131700403907115e-17,4.127319751402501e-17,4.127319751402501e-17
4.648050624039875e12,1.0,1.0,1.0,1.0,2.696997988372372e-15,1.0,4.260146498223506e-17,4.099543423908161e-17
3.890962619570698e7,5.6117761090933075e-15,5.4015131840015266e-17,4.2754791101704163e-17,4.19203809422352e-17,4.1745856706545885e-17,4.183244489144567e-17,4.1745856706545885e-17,4.1745856706545885e-17
17874.117180204237,0.026241188738650285,4.4232325772039414e-17,4.442751869828944e-17,4.120239428317561e-17,4.1167472634381744e-17,4.1176160152499335e-17,4.116707444885002e-17,4.116707444885002e-17
17663.27649330962,1.6373660716977636e-16,4.5339877879797106e-17,4.285350951774032e-17,4.0838137362535457e-17,4.083862179596248e-17,4.119572764507423e-17,4.0838137362535457e-17,4.0838137362535457e-17
18643.03662215973,5.398389557065763e-16,4.397916124017664e-17,4.208210045460096e-17,4.070440375039749e-17,4.070440375002155e-17,4.0704406761903134e-17,4.0704403749986105e-17,4.0704403749986105e-17
1.759640223808831e8,1.0,6.304999126536493e-15,3.779394161725096e-15,7.540394966903906e-17,4.242126443526757e-17,7.09252295762683e-17,4.0671304223656465e-17,4.0671304223656465e-17
1.4303434469764012e8,1.0,4.876335654947585e-16,9.268512650813998e-16,6.920099899924414e-17,4.1691580435154273e-17,7.619553951722269e-17,4.1690953722622324e-17,4.1690953722622324e-17
6.3396583245675e8,1.0,1.4243410613840927e-14,3.7958452709090903e-14,1.6211358147849226e-16,4.0517451410695434e-17,2.486973911814678e-16,4.0347518493656316e-17,4.0347518493656316e-17
1.7521036603038016e8,1.0,3.1489920177975914e-14,8.885250808038007e-16,1.2695130320924116e-16,4.033110779626846e-17,8.63574855348424e-17,4.032743930706774e-17,4.032743930706774e-17
1.7645754274015117e8,1.0,8.731764240315216e-16,9.321481872026165e-15,1.262991775301315e-16,4.210876667230048e-17,9.274713840259288e-17,4.0448240970704424e-17,4.0448240970704424e-17
1.672175317363494e8,1.0,2.8119412412288767e-14,1.1452992460122088e-14,9.949842065461176e-17,4.279607185660218e-17,1.0666637705693395e-16,4.278311681346393e-17,4.278311681346393e-17
5.647849532609811e8,1.0,2.571442034919023e-14,2.605193935112024e-14,3.057336839573303e-16,4.377381251046691e-17,1.536053580764679e-16,4.154176988929887e-17,4.154176988929887e-17
1.7680118553542155e8,1.0,9.515726840091766e-16,8.804193227679719e-16,8.857694238362508e-17,4.4112708468442887e-17,8.459467241212735e-17,4.122496779834919e-17,4.122496779834919e-17
2.561181301761537,4.518688915059436e-17,4.099767467957653e-17,4.087297084220521e-17,4.044676014295605e-17,4.0684345880267663e-17,4.044676014295605e-17,4.044676014295605e-17,4.044676014295605e-17
5.146024207804442,4.145094947985014e-17,4.3047138602695783e-17,4.2234252584959786e-17,4.1440735260170534e-17,4.1438945000092463e-17,4.1438945000092463e-17,4.1438945000092463e-17,4.1438945000092463e-17
5.146024207804441,9.508296992405678e-17,4.205458625886585e-17,4.965077853456081e-17,4.146955511925558e-17,4.146955511925558e-17,4.146955511925558e-17,4.146955511925558e-17,4.146955511925558e-17
1.326148080024382e6,6.709249333419491e-16,4.2817929055655734e-17,4.3665916013231816e-17,4.1874529947232004e-17,4.1387336496672514e-17,4.1389294086552193e-17,4.138726544871933e-17,4.138726544871933e-17
2195.6145886578897,2.1355066019059606e-16,4.419093506554783e-17,4.235553139566321e-17,3.872488031590202e-17,3.8545299227719676e-17,3.8568405225788657e-17,3.8545299227719676e-17,3.8545299227719676e-17
4.25760615069054e6,9.404351471858251e-16,4.397937676431623e-17,4.285340156551883e-17,4.0952159146851034e-17,4.0686907210501425e-17,4.0686817630754775e-17,4.068681642875853e-17,4.068681642875853e-17
3269.7178188432877,6.636760402653392e-16,5.467097611855503e-17,4.408534887525361e-17,4.165920480494674e-17,4.1547944177481807e-17,4.1549441237996114e-17,4.154794070251367e-17,4.154794070251367e-17
2083.7642977184587,4.654473746943459e-16,4.4746254434459155e-17,4.19502724981562e-17,4.049113013598747e-17,4.0490344559512815e-17,4.0490541074111185e-17,4.0490344559512815e-17,4.0490344559512815e-17
30183.28252462534,0.010752864651908995,4.2432276563253014e-17,4.2422225651767795e-17,4.190361795903893e-17,4.19033492555775e-17,4.1908985607295795e-17,4.19033492555775e-17,4.19033492555775e-17
3.7331769165626667e6,1.6675856551589746e-16,4.232567492068481e-17,4.2415185191446476e-17,4.0568246297890027e-17,4.0517844852117746e-17,4.051775574254955e-17,4.051775574254955e-17,4.051775574254955e-17
1.0607739761195365e7,1.0,5.0361132709528685e-17,4.32059348295636e-17,4.180029243619292e-17,4.1065410435306854e-17,4.107107597329451e-17,4.1065410435306854e-17,4.1065410435306854e-17
1.2291454005906308e7,1.0,4.462283777341613e-17,4.4159111174344386e-17,4.083594059795668e-17,4.0835949737052086e-17,4.084281179395531e-17,4.08359255396754e-17,4.08359255396754e-17
1.0598576281985566e7,6.536438063530954e-15,4.4994478783480027e-17,4.1434036804997484e-17,4.0998697960823674e-17,4.1010302381670834e-17,4.0993390110389523e-17,4.0992362123576994e-17,4.0992362123576994e-17
6147.995162627959,5.125323296850352e-16,4.847863752485261e-17,4.2444855087665706e-17,4.236609141024904e-17,4.236602170415481e-17,4.2366016889236943e-17,4.2366016889236943e-17,4.2366016889236943e-17
2484.4257173849883,7.002485155851797e-17,4.233558305514303e-17,4.152552192182488e-17,4.1086152203453925e-17,4.119654834994997e-17,4.108618628764199e-17,4.108490312298407e-17,4.108490312298407e-17
194.10523433469342,7.448577053473422e-17,4.3379907386316626e-17,4.1831094381694385e-17,4.1098508540249844e-17,4.109849999965405e-17,4.1098493229462266e-17,4.1098493229462266e-17,4.1098493229462266e-17
305.8594771272577,1.1031340164333117e-16,4.437209762987415e-17,4.1762907372217174e-17,4.118294879387756e-17,4.0568276441572475e-17,4.118295140234141e-17,4.056827643719188e-17,4.056827643719188e-17
156797.92693593728,1.0,1.6654944010964902e-16,4.4125552878275895e-17,4.1631021021268183e-17,4.101448346932161e-17,4.097489389243343e-17,4.095826063304716e-17,4.095826063304716e-17
152.34320308033668,1.0870417176826667e-16,4.216210331992835e-17,4.701735030259828e-17,4.091663135252137e-17,4.091630438039264e-17,4.091630511136373e-17,4.091630438039264e-17,4.091630438039264e-17
1.50608265170451e7,8.819325765821731e-16,4.260879860007647e-17,4.264984540896398e-17,4.1336004225231406e-17,4.132728322105669e-17,4.132946812862918e-17,4.132716042922558e-17,4.132716042922558e-17
5.966325037606187e6,1.0,0.18917685463505857,0.17039508559432848,5.300541784240819e-17,4.0914094191862025e-17,5.4633761172968966e-17,4.090930430538296e-17,4.090930430538296e-17
2.7926145536174034e6,1.0,1.760145057247022e-16,6.469082913767565e-17,4.1444707256547785e-17,4.140579690579648e-17,4.141327498876661e-17,4.140539884261898e-17,4.140539884261898e-17
8385.710461782117,6.476821421769407e-16,4.385123373403401e-17,4.45203846956628e-17,4.2012844196078874e-17,4.2012846801065025e-17,4.2012844196078874e-17,4.2012844196078874e-17,4.2012844196078874e-17
1.1548115475073905e9,1.0,0.833946127943754,0.9005105143903184,2.9430329207838645e-7,4.3041703994459385e-17,0.0010810288691603537,3.987147570734034e-17,3.987147570734034e-17
930264.5549340849,1.0,2.329233412979677e-16,2.821961432871025e-16,4.1790674363370384e-17,4.1648871721739945e-17,4.252116023893052e-17,4.164837643929168e-17,4.164837643929168e-17
3103.614383560439,3.4130021031638865e-16,5.10659406831914e-17,4.795963187318228e-17,4.089777374936889e-17,4.087675747701246e-17,4.0929541308764e-17,4.087675747701246e-17,4.087675747701246e-17
1.0,4.1082532013174744e-17,4.205666390669357e-17,4.205666390669357e-17,4.102939904815981e-17,4.1066322422334984e-17,4.102014971085406e-17,4.10161248765843e-17,4.10161248765843e-17
2081.14750432031,1.1762887944610006e-16,4.697956870318285e-17,4.24933974032476e-17,4.287269751579193e-17,4.165633494470323e-17,4.1864778719662684e-17,4.165633494470323e-17,4.165633494470323e-17
150790.00143768598,1.0,4.0088349773301874e-13,3.937348797806227e-14,4.737081941469387e-17,4.171374953013747e-17,5.5113526005377565e-17,4.151728250896274e-17,4.151728250896274e-17
29519.84682546064,5.5427132488472974e-17,4.7184267486585247e-17,4.516679248014901e-17,4.1611985776309573e-17,4.0850080428398605e-17,4.158726713750662e-17,4.0850080428398605e-17,4.0850080428398605e-17
21259.82690665447,2.855923186103581e-16,4.4518247221555096e-17,4.3928031585696544e-17,4.1329215423996735e-17,4.131946945050116e-17,4.132375518095546e-17,4.131946945050116e-17,4.131946945050116e-17
937.3700689584099,5.0254426090041116e-17,4.7089873894922083e-17,4.2462763160911086e-17,4.0957656655216105e-17,4.0957656655216105e-17,4.0957656655216105e-17,4.0957656655216105e-17,4.0957656655216105e-17
3572.9390048694095,1.0885034357982843e-16,4.35333763310276e-17,4.095520961960932e-17,4.041607338728142e-17,4.039498210257582e-17,4.042611208177936e-17,4.039498210257582e-17,4.039498210257582e-17
5.834747804199094,7.007546476751655e-17,4.208277053304496e-17,4.72154319661372e-17,4.162331928564233e-17,4.162331928564233e-17,4.162331928564233e-17,4.160991989037122e-17,4.160991989037122e-17
1264.7274088330055,1.247272620870688e-16,4.360995665197037e-17,4.2987238855021774e-17,4.1341880223803325e-17,4.134188011630379e-17,4.1341880223803325e-17,4.134188011630379e-17,4.134188011630379e-17
1.4221130843162357e17,0.13743507535690103,0.13743747477490523,0.137432314286211,0.13743995272390686,0.1374399519921678,0.13743995281547225,0.13743995199186326,0.13743995199186326
80.53705614583626,4.5192788521056804e-17,4.452350101669435e-17,4.494881056075756e-17,4.183378779919527e-17,4.18329875542744e-17,4.183322075944418e-17,4.158645709548337e-17,4.158645709548337e-17
1.816862678823964e7,1.0,4.3414894240725606e-17,6.310694706439949e-17,4.0865773820701636e-17,4.06459720003401e-17,4.0693526780564026e-17,4.064595929711541e-17,4.064595929711541e-17
2.601531865945806e12,1.0,1.0,1.0,1.0,7.039433556341257e-13,1.0,7.7092991865419e-17,4.2606639919823794e-17
3.8314488292875424e17,1.0,1.0,1.0,1.0,1.0,1.0,6.845758315909007e-8,1.3522563818418907e-7
2.2821689770748455e7,1.0,9.302459351266274e-16,5.064276932006302e-16,4.192807043582978e-17,4.148830829759496e-17,4.14635641572752e-17,4.1418404706250885e-17,4.1418404706250885e-17
167.13881761524587,5.131346444427249e-17,4.3128645671090093e-17,4.311543437223094e-17,4.01429314331148e-17,4.0114743787699955e-17,4.015007368462195e-17,4.0114743765134225e-17,4.0114743765134225e-17
196693.44139886642,1.0,4.8082652685987036e-17,4.751289670623581e-17,4.1754891440478386e-17,4.1671320882215707e-17,4.1861782821487594e-17,4.1671320882215707e-17,4.1671320882215707e-17
130317.68387693472,1.0,6.980031355250968e-17,4.518203432965342e-17,4.191775783994756e-17,4.1050242462609166e-17,4.230375738980879e-17,4.1050242462609166e-17,4.1050242462609166e-17
579266.6966467422,0.011039959780558987,4.266671509900695e-17,4.483901222738228e-17,4.093515070712331e-17,4.0526356873298185e-17,4.0526356873298185e-17,4.0526356873298185e-17,4.0526356873298185e-17
1.052085708471462e13,1.0,1.0,1.0,8.705672663261635e-11,1.158121335321299e-10,8.213478697532629e-14,4.352772683954463e-17,4.160825892862448e-17
24071.461875680146,6.067848260819151e-16,6.135950989491555e-17,4.317590113475844e-17,4.046412248869132e-17,4.0411612735721887e-17,4.0462674233824135e-17,4.0411612735721887e-17,4.0411612735721887e-17
256530.6302943841,1.0,6.19806329242425e-17,4.921256711162199e-17,4.073490078315481e-17,4.0769768426070946e-17,4.073072047381368e-17,4.0730460814014125e-17,4.073050443521272e-17
120.33396610371028,6.183450298734277e-17,4.3053088033164336e-17,4.653189631151672e-17,4.136466905675575e-17,4.180846703062643e-17,4.136466905675575e-17,4.136466905675575e-17,4.136466905675575e-17
5.1012535175320196e8,1.0,1.0,1.0,0.0007167199348427524,1.5311144465596474e-16,0.0014825075958444505,4.1429516753473614e-17,4.143316505152433e-17
753153.308649329,1.0,8.012506754940638e-17,4.642239563550962e-17,4.2283760586314737e-17,4.1442527809784657e-17,4.1445801762313184e-17,4.1442527809784657e-17,4.1442527809784657e-17
171835.5384493139,6.555118674939517e-16,4.150728436693615e-17,5.7120315111784e-17,4.141216982181924e-17,4.1411431071600436e-17,4.154456860540862e-17,4.1411431071600436e-17,4.1411431071600436e-17
159852.2166307495,0.5570388147486205,6.106377533855553e-17,5.450669340905687e-17,4.066865830652555e-17,4.062137770177447e-17,4.099682395205364e-17,4.062075434416319e-17,4.062075434416319e-17
3.663789123513222e11,1.0,1.0,1.0,7.956674952882915e-14,4.698500107351341e-16,1.776613274162445e-14,4.183048299875462e-17,4.1639207640682334e-17
8.692193960725096e8,1.0,2.498881228055499e-16,6.201389794482025e-17,6.138955241166962e-17,4.1365518853873445e-17,5.369213904954968e-17,4.1344377058854645e-17,4.1344377373345945e-17
5827.827363276546,1.0,4.328231848775931e-17,4.276430453514635e-17,4.0676094641807096e-17,4.0676094641807096e-17,4.067613688317479e-17,4.0676094641807096e-17,4.0676094641807096e-17
404.3406400872663,2.1699311021935787e-16,4.267699277165597e-17,4.484298915369695e-17,4.173022912793195e-17,4.172855119667843e-17,4.172855119667843e-17,4.172855119667843e-17,4.172855119667843e-17
8079.142176520575,2.2313481477519763e-16,5.531465044378213e-17,4.563040342192878e-17,4.162770305306253e-17,4.1603646220724685e-17,4.162770304682659e-17,4.1603646220724685e-17,4.1603646220724685e-17
1.3907341324085608e8,0.2354222474651629,0.011516149558339671,0.014052721432382443,1.0292865491221036e-16,5.4489635825768444e-17,7.568516645924666e-17,4.3256778177190656e-17,4.3256778177190656e-17
8.872909069408248e11,1.0,1.0,1.0,1.0,5.0452105034180686e-17,0.013137012267560708,4.154416164678789e-17,4.154416164678789e-17
2.286843768573699e12,1.0,1.0,1.0,1.0,5.38006496384662e-16,1.0,4.148638669846294e-17,4.1461992380802616e-17
2.667041831974591e13,1.0,1.0,1.0,1.0,0.10162912536153114,1.0,4.119893065965728e-17,4.119893065965728e-17
9277.241705154145,3.2125127044176675e-16,4.204075146598048e-17,4.204061628406339e-17,4.139393091059449e-17,4.1393930453682936e-17,4.1393930453682936e-17,4.1393930453682936e-17,4.1393930453682936e-17
2606.5067456892734,6.635393396776115e-17,4.2797488031406624e-17,4.186749612385979e-17,4.1721280977477425e-17,4.171883500362187e-17,4.172128111143544e-17,4.171883500362187e-17,4.171883500362187e-17
1201.8043771240948,5.142814237277738e-16,4.2059594703192704e-17,4.213055950036138e-17,4.119995800243105e-17,4.11995942748714e-17,4.119959514278363e-17,4.11995942748714e-17,4.11995942748714e-17
8766.56825606602,5.757153062285326e-16,4.127675950060758e-17,4.2542037201285166e-17,4.094854025444443e-17,4.094854025444443e-17,4.0948556239571246e-17,4.094854025444443e-17,4.094854025444443e-17
26264.627853358703,5.238780366462013e-16,4.616752397878736e-17,4.297231705746074e-17,4.1876275686533863e-17,4.187606856035088e-17,4.187606686142421e-17,4.1876064712947065e-17,4.1876064712947065e-17
1.766494348725513e9,1.0,6.343579819138029e-14,1.7413656733169057e-14,1.9501730935675506e-16,4.173696786365935e-17,1.9869385640010187e-16,4.112522104890268e-17,4.112522104890268e-17
1.4766556937201364e9,1.0,2.5112731919142736e-14,2.2468437064598518e-14,2.259050041662652e-16,4.1622304097463255e-17,1.9271961228464105e-16,4.1611244117396353e-17,4.1611244117396353e-17
3.045941814845269e11,1.0,1.0,1.0,2.0875337114440042e-13,5.793699092517794e-16,1.905030238175078e-14,4.065594039645692e-17,4.065594039645692e-17
557172.0822279113,1.0262860979190563e-5,5.364316723177278e-17,5.201705412721218e-17,4.201753822594497e-17,4.15704297242123e-17,4.1728667291007926e-17,4.156726126284293e-17,4.156726126284293e-17
2408.5638908779642,4.4015491397737966e-16,4.2430668707430024e-17,4.2076419021540316e-17,4.163679933424906e-17,4.159873513078548e-17,4.163123905067668e-17,4.1598734792025364e-17,4.1598734792025364e-17
